"ano";"musica";"artista";"video";"path"
1973;"skyline-pigeon";"elton-john";"npzlgklvnb0";"cifras\elton-john\elton-john_skyline-pigeon.html"
1973;"so-quero-um-xodo";"gilberto-gil";"azcga-a3suo";"cifras\gilberto-gil\gilberto-gil_so-quero-um-xodo.html"
1973;"killing-me-softly-with-his-song";"roberta-flack";"lq2t5e7stvm";"cifras\roberta-flack\roberta-flack_killing-me-softly-with-his-song.html"
1973;"gostava-tanto-de-voce";"tim-maia";"tzqsolacmw0";"cifras\tim-maia\tim-maia_gostava-tanto-de-voce.html"
1973;"ouro-de-tolo";"raul-seixas";"cn0s56wpkjq";"cifras\raul-seixas\raul-seixas_ouro-de-tolo.html"
1973;"uma-vida-so-(pare-de-tomar-a-pilula)";"odair-jose";"e9uveecg1zi";"cifras\odair-jose\odair-jose_uma-vida-so-(pare-de-tomar-a-pilula).html"
1973;"your-song";"billy-paul";"22jmzdbuzdi";"cifras\billy-paul\billy-paul_your-song.html"
1973;"esse-cara";"maria-bethania";"9j4k851aal4";"cifras\maria-bethania\maria-bethania_esse-cara.html"
1973;"tie-a-yellow-ribbon-round-the-ole-oak-tree";"tony-orlando-&-dawn";"wwn1oj2v7xw";"cifras\tony-orlando-&-dawn\tony-orlando-&-dawn_tie-a-yellow-ribbon-round-the-ole-oak-tree.html"
1973;"my-love";"paul-mccartney";"nkcnrslyxt0";"cifras\paul-mccartney\paul-mccartney_my-love.html"
1973;"music-and-me";"michael-jackson";"qo7s4rwlnci";"cifras\michael-jackson\michael-jackson_music-and-me.html"
1973;"proposta";"roberto-carlos";"tvbgpdscki4";"cifras\roberto-carlos\roberto-carlos_proposta.html"
1973;"crocodile-rock";"elton-john";"qs-yzljlcbm";"cifras\elton-john\elton-john_crocodile-rock.html"
1973;"estrada-da-vida";"milionario-&-jose-rico";"jbt2krl5his";"cifras\milionario-&-jose-rico\milionario-&-jose-rico_estrada-da-vida.html"
1973;"neither-one-of-us";"gladys-knight-&-the-pips";"n_lh4mfiw08";"cifras\gladys-knight-&-the-pips\gladys-knight-&-the-pips_neither-one-of-us.html"
1973;"eu-bebo-sim";"elizeth-cardoso";"du6twsbxfp4";"cifras\elizeth-cardoso\elizeth-cardoso_eu-bebo-sim.html"
1973;"me-and-mrs.-jones";"billy-paul";"81bgy94vdri";"cifras\billy-paul\billy-paul_me-and-mrs.-jones.html"
1973;"orgulho-de-um-sambista";"jair-rodrigues";"mwns-gw47w4";"cifras\jair-rodrigues\jair-rodrigues_orgulho-de-um-sambista.html"
1973;"daniel";"elton-john";"ua78e27r_j4";"cifras\elton-john\elton-john_daniel.html"
1973;"do-you-love-me";"shariff-dean";"fbao3tl2db0";"cifras\shariff-dean\shariff-dean_do-you-love-me.html"
1973;"brother-louie";"stories";"ajxzl9l6ywc";"cifras\stories\stories_brother-louie.html"
1973;"tristeza-pe-no-chao";"clara-nunes";"iqebpq6nvpu";"cifras\clara-nunes\clara-nunes_tristeza-pe-no-chao.html"
1973;"clair";"gilbert-osullivan";"su9fclvdo5s";"cifras\gilbert-osullivan\gilbert-osullivan_clair.html"
1973;"you-are-the-sunshine-of-my-life";"stevie-wonder";"3wz_b_uuadq";"cifras\stevie-wonder\stevie-wonder_you-are-the-sunshine-of-my-life.html"
1973;"why-cant-we-live-together";"timmy-thomas";"kyx2uzrljck";"cifras\timmy-thomas\timmy-thomas_why-cant-we-live-together.html"
1973;"rosa-de-hiroshima";"secos-&-molhados";"dwvc0g3iku4";"cifras\secos-&-molhados\secos-&-molhados_rosa-de-hiroshima.html"
1973;"youre-a-lady";"peter-skellern";"_ypxpddk7ti";"cifras\peter-skellern\peter-skellern_youre-a-lady.html"
1973;"forever-and-ever";"demis-roussos";"f3vcb3ybmuo";"cifras\demis-roussos\demis-roussos_forever-and-ever.html"
1973;"o-homem-de-nazareth";"antonio-marcos";"1bbzgof905u";"cifras\antonio-marcos\antonio-marcos_o-homem-de-nazareth.html"
1973;"oh-girl";"chilites";"pjn8huzs2nc";"cifras\chilites\chilites_oh-girl.html"
1973;"camisa-10";"luis-americo";"9uyobhycmem";"cifras\luis-americo\luis-americo_camisa-10.html"
1973;"also-sprach-zarathustra-(2001)";"deodato";"rjksp9_l24q";"cifras\deodato\deodato_also-sprach-zarathustra-(2001).html"
1973;"a-cigana";"roberto-carlos";"46bqkeuqs4i";"cifras\roberto-carlos\roberto-carlos_a-cigana.html"
1973;"do-you-like-samba";"ciro-aguiar";"xj42vu25bzk";"cifras\ciro-aguiar\ciro-aguiar_do-you-like-samba.html"
1973;"sorria,-sorria";"evaldo-braga";"karqrmmlmts";"cifras\evaldo-braga\evaldo-braga_sorria,-sorria.html"
1973;"the-guitar-man";"bread";"hrskj0kuyjw";"cifras\bread\bread_the-guitar-man.html"
1973;"diamond-girl";"seals-&-crofts";"rc-op84mrme";"cifras\seals-&-crofts\seals-&-crofts_diamond-girl.html"
1973;"viagem";"marisa";"ttahdpqc7k8";"cifras\marisa\marisa_viagem.html"
1973;"o-menino-da-porteira";"sergio-reis";"oxhgsxbaec0";"cifras\sergio-reis\sergio-reis_o-menino-da-porteira.html"
1973;"the-morning-after";"maureen-mcgovern";"_kclplzfftu";"cifras\maureen-mcgovern\maureen-mcgovern_the-morning-after.html"
1973;"reu-confesso";"tim-maia";"_0s7qvldib4";"cifras\tim-maia\tim-maia_reu-confesso.html"
1973;"superwoman";"stevie-wonder";"u-ohttpiqco";"cifras\stevie-wonder\stevie-wonder_superwoman.html"
1973;"push-together";"chakachas";"plfe9qnmobo";"cifras\chakachas\chakachas_push-together.html"
1973;"youre-so-vain";"carly-simon";"mqzmcjusc6g";"cifras\carly-simon\carly-simon_youre-so-vain.html"
1973;"ill-be-fine";"pete-dunaway";"zxbv9moofpk";"cifras\pete-dunaway\pete-dunaway_ill-be-fine.html"
1973;"lets-get-it-on";"marvin-gaye";"x6qzn9xiuoe";"cifras\marvin-gaye\marvin-gaye_lets-get-it-on.html"
1973;"listen";"paul-bryan";"ovboxqfhmvo";"cifras\paul-bryan\paul-bryan_listen.html"
1973;"dont-say-goodbye";"chrystian";"cgvtqma_zm4";"cifras\chrystian\chrystian_dont-say-goodbye.html"
1973;"angie";"the-rolling-stones";"k5_ebazipjm";"cifras\the-rolling-stones\the-rolling-stones_angie.html"
1973;"ive-been-around";"nathan-jones";"2qzpjyasafq";"cifras\nathan-jones\nathan-jones_ive-been-around.html"
1973;"serafim-e-seus-filhos";"ruy-maurity-trio";"y08emozccli";"cifras\ruy-maurity-trio\ruy-maurity-trio_serafim-e-seus-filhos.html"
1973;"oh,-babe,-what-would-you-say?";"hurricane-smith";"qnxotcvklkq";"cifras\hurricane-smith\hurricane-smith_oh,-babe,-what-would-you-say?.html"
1973;"meu-pai-oxala";"toquinho-&-vinicius";"_ahsxzmmplu";"cifras\toquinho-&-vinicius\toquinho-&-vinicius_meu-pai-oxala.html"
1973;"masterpiece";"temptations";"u3z5nkskk60";"cifras\temptations\temptations_masterpiece.html"
1973;"painted-ladies";"ian-thomas";"qrvy-i9pnpi";"cifras\ian-thomas\ian-thomas_painted-ladies.html"
1973;"listen-to-the-music";"doobie-brothers";"gvgmzkmgnxw";"cifras\doobie-brothers\doobie-brothers_listen-to-the-music.html"
1973;"eu,-voce-e-a-praca";"odair-jose";"2pzj8zwygms";"cifras\odair-jose\odair-jose_eu,-voce-e-a-praca.html"
1973;"superstition";"stevie-wonder";"0cfucynx-1g";"cifras\stevie-wonder\stevie-wonder_superstition.html"
1973;"rockin-roll-baby";"stylistics";"edfvgfckyxi";"cifras\stylistics\stylistics_rockin-roll-baby.html"
1973;"dont-mess-with-mister-t";"marvin-gaye";"pzopx5ee_g8";"cifras\marvin-gaye\marvin-gaye_dont-mess-with-mister-t.html"
1973;"monkberry-moon-delight";"exuma";"rancrfmvruq";"cifras\exuma\exuma_monkberry-moon-delight.html"
1973;"boi-da-cara-preta-(eneida,-amor-e-fantasia)";"jair-rodrigues";"obfxa0yevua";"cifras\jair-rodrigues\jair-rodrigues_boi-da-cara-preta-(eneida,-amor-e-fantasia).html"
1973;"e-agora-jose";"paulo-diniz";"1l9mzixgaq0";"cifras\paulo-diniz\paulo-diniz_e-agora-jose.html"
1973;"cristo,-quem-e-voce";"odair-jose";"bhgydch-rnm";"cifras\odair-jose\odair-jose_cristo,-quem-e-voce.html"
1973;"porta-aberta";"luiz-ayrao";"mn8gla-2fcu";"cifras\luiz-ayrao\luiz-ayrao_porta-aberta.html"
1973;"homem-de-verdade";"djalma-dias";"mj1zydilmsc";"cifras\djalma-dias\djalma-dias_homem-de-verdade.html"
1973;"drama";"maria-bethania";"0bcyzeataqo";"cifras\maria-bethania\maria-bethania_drama.html"
1973;"estacio-holy-estacio";"luiz-melodia";"7wc1ufrj59m";"cifras\luiz-melodia\luiz-melodia_estacio-holy-estacio.html"
1973;"a-desconhecida";"fernando-mendes";"iepfixdxzam";"cifras\fernando-mendes\fernando-mendes_a-desconhecida.html"
1973;"eu-nao-sou-cachorro-nao";"waldik-soriano";"pxnmqybbkco";"cifras\waldik-soriano\waldik-soriano_eu-nao-sou-cachorro-nao.html"
1973;"soul-makossa";"manu-dibango";"awk_josc0og";"cifras\manu-dibango\manu-dibango_soul-makossa.html"
1973;"summer-breeze";"seals-&-crofts";"msw8rxpcnm0";"cifras\seals-&-crofts\seals-&-crofts_summer-breeze.html"
1973;"folhas-secas";"elis-regina";"2jpnhwfjofk";"cifras\elis-regina\elis-regina_folhas-secas.html"
1973;"al-capone";"raul-seixas";"jguvnolu9qe";"cifras\raul-seixas\raul-seixas_al-capone.html"
1973;"for-once-in-my-life";"gladys-knight-&-the-pips";"i2wualkeevm";"cifras\gladys-knight-&-the-pips\gladys-knight-&-the-pips_for-once-in-my-life.html"
1973;"meu-sapato-ja-furou";"clara-nunes";"yefnau5tqxq";"cifras\clara-nunes\clara-nunes_meu-sapato-ja-furou.html"
1973;"cachaca-mecanica";"erasmo-carlos";"xuogpslmh7w";"cifras\erasmo-carlos\erasmo-carlos_cachaca-mecanica.html"
1973;"funky-stuff";"kool-&-the-gang";"5tkyiow_77u";"cifras\kool-&-the-gang\kool-&-the-gang_funky-stuff.html"
1973;"folhas-secas";"beth-carvalho";"ig-xyvpvh8c";"cifras\beth-carvalho\beth-carvalho_folhas-secas.html"
1973;"she-made-me-cry";"pholhas";"dzsqald8qbk";"cifras\pholhas\pholhas_she-made-me-cry.html"
1973;"long-train-running";"doobie-brothers";"tnd0evdhjfi";"cifras\doobie-brothers\doobie-brothers_long-train-running.html"
1973;"no-more-troubles";"sharif-dean";"nkw9xcfmg7i";"cifras\sharif-dean\sharif-dean_no-more-troubles.html"
1973;"it-never-rains-in-southern-california";"albert-hammond";"-pyc7wnvlt4";"cifras\albert-hammond\albert-hammond_it-never-rains-in-southern-california.html"
1973;"mosca-na-sopa";"raul-seixas";"uilahririma";"cifras\raul-seixas\raul-seixas_mosca-na-sopa.html"
1973;"ta-todo-mundo-louco";"silvio-brito";"0ifhov2naeu";"cifras\silvio-brito\silvio-brito_ta-todo-mundo-louco.html"
1973;"he";"family-child";"mok3bcyjx7o";"cifras\family-child\family-child_he.html"
1973;"metamorfose-ambulante";"raixas";"7ve6pnwmr9g";"cifras\raixas\raixas_metamorfose-ambulante.html"
1973;"nao-tenho-culpa-de-ser-triste";"nelson-ned";"u67-oqumae4";"cifras\nelson-ned\nelson-ned_nao-tenho-culpa-de-ser-triste.html"
1973;"comportamento-geral";"gonzaguinha";"rlxq1uyhdd4";"cifras\gonzaguinha\gonzaguinha_comportamento-geral.html"
1973;"tell-me-once-again";"light-reflections";"nmsc-oaqey0";"cifras\light-reflections\light-reflections_tell-me-once-again.html"
1973;"the-snake";"el-chicles";"jv1amba7qp4";"cifras\el-chicles\el-chicles_the-snake.html"
1973;"que-as-criancas-cantem-livres";"taiguara";"hblc6hnf8fg";"cifras\taiguara\taiguara_que-as-criancas-cantem-livres.html"
1973;"cavalo-ferro";"fagner";"d7l2og08a50";"cifras\fagner\fagner_cavalo-ferro.html"
1973;"naquela-mesa";"elizeth-cardoso";"1cx3s8tccqe";"cifras\elizeth-cardoso\elizeth-cardoso_naquela-mesa.html"
1973;"eu-disse-adeus";"maria-creuza";"2cdzyyd1mc4";"cifras\maria-creuza\maria-creuza_eu-disse-adeus.html"
1973;"volta";"gal-costa";"cl6zztncdky";"cifras\gal-costa\gal-costa_volta.html"
1973;"sing";"carpenters";"1rwmlm4zm8q";"cifras\carpenters\carpenters_sing.html"
1972;"alone-again-(naturally)";"gilbert-osullivan";"d_p-v1bvqn8";"cifras\gilbert-osullivan\gilbert-osullivan_alone-again-(naturally).html"
1972;"ilu-aye";"clara-nunes";"9bcnkzsx-yy";"cifras\clara-nunes\clara-nunes_ilu-aye.html"
1972;"fio-maravilha";"maria-alcina";"ayucuekswpa";"cifras\maria-alcina\maria-alcina_fio-maravilha.html"
1972;"the-first-time-ever-i-saw-your-face";"roberta-flack";"r9jmusgmgro";"cifras\roberta-flack\roberta-flack_the-first-time-ever-i-saw-your-face.html"
1972;"rock-and-roll-lullaby";"b.j.-thomas";"niiw7ns2hjw";"cifras\b.j.-thomas\b.j.-thomas_rock-and-roll-lullaby.html"
1972;"como-vai-voce";"roberto-carlos";"bjj0c_deqxc";"cifras\roberto-carlos\roberto-carlos_como-vai-voce.html"
1972;"summer-holiday";"terry-winter";"pvwcofujugy";"cifras\terry-winter\terry-winter_summer-holiday.html"
1972;"casa-no-campo";"elis-regina";"1edqnf1aybe";"cifras\elis-regina\elis-regina_casa-no-campo.html"
1972;"without-you";"nilsson";"_bqgrrolrg0";"cifras\nilsson\nilsson_without-you.html"
1972;"ben";"michael-jackson";"g40wcbauxr4";"cifras\michael-jackson\michael-jackson_ben.html"
1972;"mangueira,-minha-madrinha-querida-(tengo-tengo)";"jair-rodrigues";"yte76kkh6lc";"cifras\jair-rodrigues\jair-rodrigues_mangueira,-minha-madrinha-querida-(tengo-tengo).html"
1972;"soley-soley";"middle-of-the-road";"rm_bhj7-dda";"cifras\middle-of-the-road\middle-of-the-road_soley-soley.html"
1972;"imagine";"john-lennon";"dvg2ejvvlf8";"cifras\john-lennon\john-lennon_imagine.html"
1972;"betcha-by-golly,-wow";"stylistics";"alveufjtmw8";"cifras\stylistics\stylistics_betcha-by-golly,-wow.html"
1972;"aguas-de-marco";"elis-regina";"qle1orunkne";"cifras\elis-regina\elis-regina_aguas-de-marco.html"
1972;"tell-me-once-again";"light-reflections";"nmsc-oaqey0";"cifras\light-reflections\light-reflections_tell-me-once-again.html"
1972;"a-horse-with-no-name";"america";"zsaj0l4obhm";"cifras\america\america_a-horse-with-no-name.html"
1972;"atras-da-porta";"elis-regina";"35fpzr24djg";"cifras\elis-regina\elis-regina_atras-da-porta.html"
1972;"long-ago-and-tomorrow";"b.j.-thomas";"qb9nyn9qu8s";"cifras\b.j.-thomas\b.j.-thomas_long-ago-and-tomorrow.html"
1972;"oracao-de-mae-menininha";"maria-bethania-&-gal-costa";"6uzp5b99ir4";"cifras\maria-bethania-&-gal-costa\maria-bethania-&-gal-costa_oracao-de-mae-menininha.html"
1972;"das-200-pra-la";"eliana-pittman";"8hfs2vtchia";"cifras\eliana-pittman\eliana-pittman_das-200-pra-la.html"
1972;"lets-stay-together";"al-green";"coiic3a0rom";"cifras\al-green\al-green_lets-stay-together.html"
1972;"eu-quero-e-botar-meu-bloco-na-rua";"sergio-sampaio";"rsian__ii7e";"cifras\sergio-sampaio\sergio-sampaio_eu-quero-e-botar-meu-bloco-na-rua.html"
1972;"mammy-blue";"ricky-shayne";"iw1utvtgkme";"cifras\ricky-shayne\ricky-shayne_mammy-blue.html"
1972;"esperancas-perdidas";"os-originais-do-samba";"pg2bxpfaqbi";"cifras\os-originais-do-samba\os-originais-do-samba_esperancas-perdidas.html"
1972;"morning-has-broken";"cat-stevens";"kkorp05l95c";"cifras\cat-stevens\cat-stevens_morning-has-broken.html"
1972;"rocket-man";"elton-john";"-lx7wrhcaua";"cifras\elton-john\elton-john_rocket-man.html"
1972;"concerto-pour-un-ete";"alain-patrick";"2x3uokrmo44";"cifras\alain-patrick\alain-patrick_concerto-pour-un-ete.html"
1972;"canario-do-reino";"tim-maia";"i_zdx2q7rda";"cifras\tim-maia\tim-maia_canario-do-reino.html"
1972;"eu-nao-sou-cachorro-nao";"waldik-soriano";"pxnmqybbkco";"cifras\waldik-soriano\waldik-soriano_eu-nao-sou-cachorro-nao.html"
1972;"i-can-see-cleary-now";"johnny-nash";"fscigtdjfxg";"cifras\johnny-nash\johnny-nash_i-can-see-cleary-now.html"
1972;"run-to-me";"bee-gees";"x89fcizs_lc";"cifras\bee-gees\bee-gees_run-to-me.html"
1972;"regra-tres";"toquinho-&-vinicius";"dvo6zob45oa";"cifras\toquinho-&-vinicius\toquinho-&-vinicius_regra-tres.html"
1972;"theres-no-more-corns-on-the-brasos";"the-walkers";"ynbctcbb_m4";"cifras\the-walkers\the-walkers_theres-no-more-corns-on-the-brasos.html"
1972;"got-to-be-there";"michael-jackson";"btxvww667mg";"cifras\michael-jackson\michael-jackson_got-to-be-there.html"
1972;"day-after-day";"badfinger";"-btv-7gkvk0";"cifras\badfinger\badfinger_day-after-day.html"
1972;"i-am-so-happy";"trio-galleta";"ifmuavapod0";"cifras\trio-galleta\trio-galleta_i-am-so-happy.html"
1972;"saturday-in-the-park";"chicago";"plimy4naskc";"cifras\chicago\chicago_saturday-in-the-park.html"
1972;"precious-and-few";"climax";"i95xcjqe6jg";"cifras\climax\climax_precious-and-few.html"
1972;"a-montanha";"roberto-carlos";"rybx96pg2yy";"cifras\roberto-carlos\roberto-carlos_a-montanha.html"
1972;"oracao-de-um-jovem-triste";"antonio-marcos";"88hqwru13m4";"cifras\antonio-marcos\antonio-marcos_oracao-de-um-jovem-triste.html"
1972;"vou-tirar-voce-deste-lugar";"odair-jose";"xfezy2bx4fs";"cifras\odair-jose\odair-jose_vou-tirar-voce-deste-lugar.html"
1972;"dose-pra-leao";"cesar-costa-filho";"7mnakliz1pg";"cifras\cesar-costa-filho\cesar-costa-filho_dose-pra-leao.html"
1972;"perola-negra";"gal-costa";"psgnk17byjo";"cifras\gal-costa\gal-costa_perola-negra.html"
1972;"sacramento";"middle-of-the-road";"htaz8jxyl-w";"cifras\middle-of-the-road\middle-of-the-road_sacramento.html"
1972;"nada-sera-como-antes";"elis-regina";"edr3u5mf2hq";"cifras\elis-regina\elis-regina_nada-sera-como-antes.html"
1972;"oh-girl";"chi-lites";"pjn8huzs2nc";"cifras\chi-lites\chi-lites_oh-girl.html"
1972;"dont-wanna-say-goodbye";"raspberries";"eqzvjr19pbk";"cifras\raspberries\raspberries_dont-wanna-say-goodbye.html"
1972;"bala-com-bala";"elis-regina";"kdoyxygtkuw";"cifras\elis-regina\elis-regina_bala-com-bala.html"
1972;"song-sung-blue";"neil-diamond";"ighsddnnape";"cifras\neil-diamond\neil-diamond_song-sung-blue.html"
1972;"everything-i-own";"bread";"2i43aan2rq8";"cifras\bread\bread_everything-i-own.html"
1972;"so-far-away";"carole-king";"1gaawz4x4nu";"cifras\carole-king\carole-king_so-far-away.html"
1972;"mon-amour,-meu-bem,-ma-femme";"reginaldo-rossi";"xnwtsquenrc";"cifras\reginaldo-rossi\reginaldo-rossi_mon-amour,-meu-bem,-ma-femme.html"
1972;"a-taste-of-excitment";"carnaby-st.-pop-orchestra-and-choir";"et5jtkv8hpo";"cifras\carnaby-st.-pop-orchestra-and-choir\carnaby-st.-pop-orchestra-and-choir_a-taste-of-excitment.html"
1972;"quando-as-criancas-sairem-de-ferias";"roberto-carlos";"jcgjrizvhfy";"cifras\roberto-carlos\roberto-carlos_quando-as-criancas-sairem-de-ferias.html"
1972;"mercy-mercy-me-(the-ecology)";"marvin-gaye";"emuwmu1injo";"cifras\marvin-gaye\marvin-gaye_mercy-mercy-me-(the-ecology).html"
1972;"frightened-girl";"silent-majority";"wzx7icsesju";"cifras\silent-majority\silent-majority_frightened-girl.html"
1972;"son-of-my-father";"giorgio";"8pfim0-gpyu";"cifras\giorgio\giorgio_son-of-my-father.html"
1972;"i-wanna-be-where-you-are";"jose-feliciano";"mgx5nszjnre";"cifras\jose-feliciano\jose-feliciano_i-wanna-be-where-you-are.html"
1972;"la-question";"francoise-hardy";"d-lixiymdkm";"cifras\francoise-hardy\francoise-hardy_la-question.html"
1972;"o-lado-direito-da-rua-direita";"os-originais-do-samba";"780-_d1ozl8";"cifras\os-originais-do-samba\os-originais-do-samba_o-lado-direito-da-rua-direita.html"
1972;"im-still-in-love-with-you";"al-green";"m8atyaxgtou";"cifras\al-green\al-green_im-still-in-love-with-you.html"
1972;"esse-mar-e-meu";"eliana-pittman";"8hfs2vtchia";"cifras\eliana-pittman\eliana-pittman_esse-mar-e-meu.html"
1972;"san-vicente";"milton-nascimento";"6nfrpjjq0vu";"cifras\milton-nascimento\milton-nascimento_san-vicente.html"
1972;"beira-mar";"eliana-pittman";"wlfc7dbjgcs";"cifras\eliana-pittman\eliana-pittman_beira-mar.html"
1972;"violao-nao-se-empresta-a-ninguem";"benito-di-paula";"a_lrc3zjxou";"cifras\benito-di-paula\benito-di-paula_violao-nao-se-empresta-a-ninguem.html"
1972;"hurting-each-other";"carpenters";"sqkvnhwjfkc";"cifras\carpenters\carpenters_hurting-each-other.html"
1972;"pop-concerto";"pop-concerto-orchestra";"x57anhqgiwa";"cifras\pop-concerto-orchestra\pop-concerto-orchestra_pop-concerto.html"
1972;"preta-pretinha";"os-novos-baianos";"p4t3-cv4lgy";"cifras\os-novos-baianos\os-novos-baianos_preta-pretinha.html"
1972;"martim-cerere";"ze-catimba-&-brasil-ritmo-67";"yjcdfvnkpbo";"cifras\ze-catimba-&-brasil-ritmo-67\ze-catimba-&-brasil-ritmo-67_martim-cerere.html"
1972;"cais";"milton-nascimento";"frhamd7evfa";"cifras\milton-nascimento\milton-nascimento_cais.html"
1972;"casa-e-comida";"nubia-lafayette";"cm-__l9y7hi";"cifras\nubia-lafayette\nubia-lafayette_casa-e-comida.html"
1972;"cravo-e-canela";"milton-nascimento";"mvnfxllrhpo";"cifras\milton-nascimento\milton-nascimento_cravo-e-canela.html"
1972;"baby-im---a-want-you";"bread";"iq3biclgrnk";"cifras\bread\bread_baby-im---a-want-you.html"
1972;"where-is-the-love";"roberta-flack-&-donny-hathaway";"zchpnun-u8e";"cifras\roberta-flack-&-donny-hathaway\roberta-flack-&-donny-hathaway_where-is-the-love.html"
1972;"india";"gal-costa";"jefm31ffx3o";"cifras\gal-costa\gal-costa_india.html"
1972;"going-back-to-indiana";"jackson-5";"cmgg1czw0hc";"cifras\jackson-5\jackson-5_going-back-to-indiana.html"
1972;"long-cool-woman-(in-a-black-dress)";"the-hollies";"1l0xpkk0yaq";"cifras\the-hollies\the-hollies_long-cool-woman-(in-a-black-dress).html"
1972;"remember-me";"diana-ross";"vjwp3eozthu";"cifras\diana-ross\diana-ross_remember-me.html"
1972;"taj-mahal";"jorge-ben";"wyoojpmqqsq";"cifras\jorge-ben\jorge-ben_taj-mahal.html"
1972;"the-candy-man";"sammy-davis,-jr.";"aipgykguwea";"cifras\sammy-davis,-jr.\sammy-davis,-jr._the-candy-man.html"
1972;"mucuripe";"elis-regina";"v_2jlpkzwkk";"cifras\elis-regina\elis-regina_mucuripe.html"
1972;"segure-tudo";"martinho-da-vila";"apshzuuefbk";"cifras\martinho-da-vila\martinho-da-vila_segure-tudo.html"
1972;"floy-joy";"supremes";"dmaaz2e1g5u";"cifras\supremes\supremes_floy-joy.html"
1972;"por-deus-eu-juro";"claudia-barroso";"wkv2vqekukg";"cifras\claudia-barroso\claudia-barroso_por-deus-eu-juro.html"
1972;"o-menino-da-gaita";"sergio-reis";"4nk7fz-z1ok";"cifras\sergio-reis\sergio-reis_o-menino-da-gaita.html"
1972;"ninguem-tasca-(o-gaviao)";"golden-boys";"rf5dr7bt4xo";"cifras\golden-boys\golden-boys_ninguem-tasca-(o-gaviao).html"
1972;"meu-guarda-chuva";"elizabeth-viana";"fiqlozst69q";"cifras\elizabeth-viana\elizabeth-viana_meu-guarda-chuva.html"
1972;"heart-of-gold";"neil-young";"po8ktrv4l3o";"cifras\neil-young\neil-young_heart-of-gold.html"
1972;"oracao-de-mae-menininha";"dorival-caymmi";"pho4ig14j6m";"cifras\dorival-caymmi\dorival-caymmi_oracao-de-mae-menininha.html"
1972;"stick-up";"honey-cone";"56mv2kw64d8";"cifras\honey-cone\honey-cone_stick-up.html"
1972;"skyline-pigeon";"elton-john";"npzlgklvnb0";"cifras\elton-john\elton-john_skyline-pigeon.html"
1972;"jogo-do-amor";"milionario-&-jose-rico";"oxs0qudo2sy";"cifras\milionario-&-jose-rico\milionario-&-jose-rico_jogo-do-amor.html"
1972;"how-do-you-do?";"mouth-&-macneal";"6qxyqk9flwk";"cifras\mouth-&-macneal\mouth-&-macneal_how-do-you-do?.html"
